date,avg_sentiment
2017-12-31,0.68604785
2018-01-01,0.68563884
2018-01-02,0.50450915
2018-01-03,0.4715416
2018-01-04,0.53022623
2018-01-05,0.58338296
2018-01-06,0.66686594
2018-01-07,0.60750324
2018-01-08,0.54554987
2018-01-09,0.5374698
2018-01-10,0.59327185
2018-01-11,0.54301536
2018-01-12,0.6133789
2018-01-13,0.6937778
2018-01-14,0.6790374
2018-01-15,0.6224362
2018-01-16,0.49985018
2018-01-17,0.55105877
2018-01-18,0.55605507
2018-01-19,0.5932055
2018-01-20,0.6271465
2018-01-21,0.6640831
2018-01-22,0.54367036
2018-01-23,0.57446706
2018-01-24,0.57108545
2018-01-25,0.57834893
2018-01-26,0.52584356
2018-01-27,0.6659903
2018-01-28,0.696374
2018-01-29,0.6088585
2018-01-30,0.66328794
2018-01-31,0.54069644
2018-02-01,0.5317696
2018-02-02,0.5847948
2018-02-03,0.62187487
2018-02-04,0.685713
2018-02-05,0.6202773
2018-02-06,0.6311927
2018-02-07,0.4868638
2018-02-08,0.56160957
2018-02-09,0.5816731
2018-02-10,0.62156045
2018-02-11,0.6260623
2018-02-12,0.60829955
2018-02-13,0.5914726
2018-02-14,0.5746143
2018-02-15,0.55099994
2018-02-16,0.5353166
2018-02-17,0.71208924
2018-02-18,0.63660353
2018-02-19,0.54701513
2018-02-20,0.5410053
2018-02-21,0.59133726
2018-02-22,0.4990644
2018-02-23,0.5206011
2018-02-24,0.55321515
2018-02-25,0.5587283
2018-02-26,0.51631397
2018-02-27,0.59844404
2018-02-28,0.5322115
2018-03-01,0.54445815
2018-03-02,0.549115
2018-03-03,0.5269698
2018-03-04,0.55625427
2018-03-05,0.5390406
2018-03-06,0.6591043
2018-03-07,0.55995727
2018-03-08,0.57190883
2018-03-09,0.53837603
2018-03-10,0.60191065
2018-03-11,0.6459814
2018-03-12,0.50367963
2018-03-13,0.56953883
2018-03-14,0.5210136
2018-03-15,0.5588212
2018-03-16,0.6270733
2018-03-17,0.6289315
2018-03-18,0.65049
2018-03-19,0.5717375
2018-03-20,0.5054072
2018-03-21,0.49862793
2018-03-22,0.6316621
2018-03-23,0.59403133
2018-03-24,0.5621126
2018-03-25,0.6285763
2018-03-26,0.52731717
2018-03-27,0.53214073
2018-03-28,0.54095536
2018-03-29,0.5282064
2018-03-30,0.58089226
2018-03-31,0.6420059
2018-04-01,0.629961
2018-04-02,0.5249921
2018-04-03,0.4354448
2018-04-04,0.49043393
2018-04-05,0.50593746
2018-04-06,0.5300203
2018-04-07,0.5361731
2018-04-08,0.5549733
2018-04-09,0.5035788
2018-04-10,0.47231808
2018-04-11,0.56007844
2018-04-12,0.5712606
2018-04-13,0.513197
2018-04-14,0.56207865
2018-04-15,0.6069298
2018-04-16,0.57134414
2018-04-17,0.52733195
2018-04-18,0.54737926
2018-04-19,0.53661877
2018-04-20,0.5186372
2018-04-21,0.6069835
2018-04-22,0.66556996
2018-04-23,0.6203426
2018-04-24,0.5543917
2018-04-25,0.55857897
2018-04-26,0.5764482
2018-04-27,0.5873763
2018-04-28,0.60612756
2018-04-29,0.6612568
2018-04-30,0.6349274
2018-05-01,0.596865
2018-05-02,0.547884
2018-05-03,0.5687338
2018-05-04,0.57382923
2018-05-05,0.6336279
2018-05-06,0.6553373
2018-05-07,0.59874165
2018-05-08,0.56758267
2018-05-09,0.53067136
2018-05-10,0.5833759
2018-05-11,0.53298986
2018-05-12,0.6186253
2018-05-13,0.58088356
2018-05-14,0.5708235
2018-05-15,0.5116731
2018-05-16,0.56389874
2018-05-17,0.60411006
2018-05-18,0.56863415
2018-05-19,0.62131023
2018-05-20,0.6205104
2018-05-21,0.5035463
2018-05-22,0.5778894
2018-05-23,0.5405854
2018-05-24,0.58035946
2018-05-25,0.58165616
2018-05-26,0.62309813
2018-05-27,0.66091466
2018-05-28,0.63764745
2018-05-29,0.58329815
2018-05-30,0.5365488
2018-05-31,0.579953
2018-06-01,0.5830967
2018-06-02,0.63151073
2018-06-03,0.59273434
2018-06-04,0.52021873
2018-06-05,0.5819538
2018-06-06,0.49056226
2018-06-07,0.51386756
2018-06-08,0.5160792
2018-06-09,0.62713873
2018-06-10,0.64182186
2018-06-11,0.54241604
2018-06-12,0.45996982
2018-06-13,0.5638765
2018-06-14,0.56630605
2018-06-15,0.56773025
2018-06-16,0.64748937
2018-06-17,0.61840904
2018-06-18,0.5660536
2018-06-19,0.5805598
2018-06-20,0.5698506
2018-06-21,0.62426066
2018-06-22,0.5658825
2018-06-23,0.6139076
2018-06-24,0.6480341
2018-06-25,0.5778658
2018-06-26,0.6090555
2018-06-27,0.61282295
2018-06-28,0.5502219
2018-06-29,0.5830615
2018-06-30,0.63581294
2018-07-01,0.6101266
2018-07-02,0.5186766
2018-07-03,0.58073497
2018-07-04,0.64047694
2018-07-05,0.59022164
2018-07-06,0.6035989
2018-07-07,0.6625629
2018-07-08,0.6663854
2018-07-09,0.5817862
2018-07-10,0.5733577
2018-07-11,0.57817024
2018-07-12,0.5987137
2018-07-13,0.61554295
2018-07-14,0.6737127
2018-07-15,0.65751714
2018-07-16,0.5793823
2018-07-17,0.54516727
2018-07-18,0.5804583
2018-07-19,0.6783264
2018-07-20,0.6117756
2018-07-21,0.65916413
2018-07-22,0.64465475
2018-07-23,0.5882396
2018-07-24,0.5789125
2018-07-25,0.5730742
2018-07-26,0.61207914
2018-07-27,0.6271242
2018-07-28,0.6992379
2018-07-29,0.6748125
2018-07-30,0.6115761
2018-07-31,0.61082125
2018-08-01,0.53192806
2018-08-02,0.48393503
2018-08-03,0.5552437
2018-08-04,0.5621606
2018-08-05,0.6147968
2018-08-06,0.5855252
2018-08-07,0.62086856
2018-08-08,0.65752625
2018-08-09,0.6442121
2018-08-10,0.65137714
2018-08-11,0.6596428
2018-08-12,0.68380636
2018-08-13,0.6346263
2018-08-14,0.6624105
2018-08-15,0.61985147
2018-08-16,0.5800296
2018-08-17,0.5907688
2018-08-18,0.6332904
2018-08-19,0.6591346
2018-08-20,0.5501272
2018-08-21,0.5873697
2018-08-22,0.606339
2018-08-23,0.62648034
2018-08-24,0.6474338
2018-08-25,0.65489024
2018-08-26,0.65270597
2018-08-27,0.58446616
2018-08-28,0.6169477
2018-08-29,0.6252007
2018-08-30,0.6285097
2018-08-31,0.65500075
2018-09-01,0.6592436
2018-09-02,0.6437265
2018-09-03,0.6383473
2018-09-04,0.59372926
2018-09-05,0.6147711
2018-09-06,0.5676704
2018-09-07,0.6032377
2018-09-08,0.6385636
2018-09-09,0.6394513
2018-09-10,0.55666465
2018-09-11,0.57989204
2018-09-12,0.5769642
2018-09-13,0.58888793
2018-09-14,0.6151247
2018-09-15,0.6509663
2018-09-16,0.6460224
2018-09-17,0.5934595
2018-09-18,0.6063688
2018-09-19,0.60366213
2018-09-20,0.5813049
2018-09-21,0.59026694
2018-09-22,0.6764715
2018-09-23,0.66318214
2018-09-24,0.59513474
2018-09-25,0.6119616
2018-09-26,0.56248164
2018-09-27,0.59242964
2018-09-28,0.5949326
2018-09-29,0.6126174
2018-09-30,0.5998557
2018-10-01,0.5345081
2018-10-02,0.536989
2018-10-03,0.57226825
2018-10-04,0.6060545
2018-10-05,0.6179286
2018-10-06,0.6873758
2018-10-07,0.6408942
2018-10-08,0.5856601
2018-10-09,0.5613756
2018-10-10,0.59241426
2018-10-11,0.604307
2018-10-12,0.61226153
2018-10-13,0.63965416
2018-10-14,0.6362838
2018-10-15,0.5970321
2018-10-16,0.5631213
2018-10-17,0.6004455
2018-10-18,0.60585463
2018-10-19,0.5918649
2018-10-20,0.6460568
2018-10-21,0.6282658
2018-10-22,0.6363848
2018-10-23,0.53731436
2018-10-24,0.50740427
2018-10-25,0.48787954
2018-10-26,0.571967
2018-10-27,0.6170854
2018-10-28,0.6222437
2018-10-29,0.5633915
2018-10-30,0.6141976
2018-10-31,0.5467766
2018-11-01,0.59454787
2018-11-02,0.5879609
2018-11-03,0.616127
2018-11-04,0.6500612
2018-11-05,0.5960706
2018-11-06,0.5967457
2018-11-07,0.5808808
2018-11-08,0.6269903
2018-11-09,0.5941904
2018-11-10,0.63536084
2018-11-11,0.66281384
2018-11-12,0.56490684
2018-11-13,0.584891
2018-11-14,0.59618366
2018-11-15,0.59175265
2018-11-16,0.5468535
2018-11-17,0.64926755
2018-11-18,0.6519447
2018-11-19,0.5532592
2018-11-20,0.577711
2018-11-21,0.61139566
2018-11-22,0.58221984
2018-11-23,0.59254515
2018-11-24,0.6267483
2018-11-25,0.66590875
2018-11-26,0.57859653
2018-11-27,0.55781615
2018-11-28,0.62081724
2018-11-29,0.6083165
2018-11-30,0.58563805
2018-12-01,0.63579404
2018-12-02,0.60239094
2018-12-03,0.5477795
2018-12-04,0.55415404
2018-12-05,0.58878547
2018-12-06,0.5462044
2018-12-07,0.5525028
2018-12-08,0.61341864
2018-12-09,0.653493
2018-12-10,0.63442165
2018-12-11,0.5819355
2018-12-12,0.56103545
2018-12-13,0.51854813
2018-12-14,0.56297696
2018-12-15,0.60766554
2018-12-16,0.6196626
2018-12-17,0.61536026
2018-12-18,0.61141086
2018-12-19,0.66847336
2018-12-20,0.6256496
2018-12-21,0.58299774
2018-12-22,0.6398909
2018-12-23,0.6490033
2018-12-24,0.58994114
2018-12-25,0.6223728
2018-12-26,0.543399
2018-12-27,0.5808158
2018-12-28,0.5903373
2018-12-29,0.66140246
2018-12-30,0.62451
2018-12-31,0.5881106
2019-01-01,0.65334934
2019-01-02,0.48436213
2019-01-03,0.5675286
2019-01-04,0.5884836
2019-01-05,0.62742484
2019-01-06,0.66100085
2019-01-07,0.57008153
2019-01-08,0.6053227
2019-01-09,0.59706914
2019-01-10,0.5984304
2019-01-11,0.61231935
2019-01-12,0.6008755
2019-01-13,0.6488378
2019-01-14,0.619388
2019-01-15,0.5988632
2019-01-16,0.577903
2019-01-17,0.5958846
2019-01-18,0.4773969
2019-01-19,0.5818191
2019-01-20,0.58408827
2019-01-21,0.57553256
2019-01-22,0.5657631
2019-01-23,0.5252417
2019-01-24,0.5721159
2019-01-25,0.5984103
2019-01-26,0.58392686
2019-01-27,0.6483354
2019-01-28,0.5962814
2019-01-29,0.590162
2019-01-30,0.5365747
2019-01-31,0.55157906
2019-02-01,0.5660558
2019-02-02,0.6024692
2019-02-03,0.6099672
2019-02-04,0.5858514
2019-02-05,0.55974615
2019-02-06,0.54614735
2019-02-07,0.5738739
2019-02-08,0.57990277
2019-02-09,0.58831453
2019-02-10,0.59833854
2019-02-11,0.52108085
2019-02-12,0.58868784
2019-02-13,0.59367305
2019-02-14,0.6073628
2019-02-15,0.57654613
2019-02-16,0.61331606
2019-02-17,0.6122787
2019-02-18,0.5743153
2019-02-19,0.5609383
2019-02-20,0.5956757
2019-02-21,0.58257467
2019-02-22,0.5900364
2019-02-23,0.6104229
2019-02-24,0.62261474
2019-02-25,0.55674505
2019-02-26,0.597663
2019-02-27,0.5983815
2019-02-28,0.5901272
2019-03-01,0.56879133
2019-03-02,0.6028601
2019-03-03,0.64023924
2019-03-04,0.5853239
2019-03-05,0.55924803
2019-03-06,0.5851356
2019-03-07,0.5470489
2019-03-08,0.56553763
2019-03-09,0.60418594
2019-03-10,0.60179025
2019-03-11,0.54930866
2019-03-12,0.6231217
2019-03-13,0.6011717
2019-03-14,0.6455546
2019-03-15,0.6502012
2019-03-16,0.659132
2019-03-17,0.6180565
2019-03-18,0.58644456
2019-03-19,0.5978998
2019-03-20,0.59400827
2019-03-21,0.6187892
2019-03-22,0.5952701
2019-03-23,0.63236916
2019-03-24,0.64630073
2019-03-25,0.5825549
2019-03-26,0.5790531
2019-03-27,0.5954161
2019-03-28,0.580613
2019-03-29,0.54678607
2019-03-30,0.6851207
2019-03-31,0.65686816
2019-04-01,0.55189085
2019-04-02,0.5758842
2019-04-03,0.59493685
2019-04-04,0.519957
2019-04-05,0.577265
2019-04-06,0.63018745
2019-04-07,0.6074192
2019-04-08,0.558799
2019-04-09,0.5902238
2019-04-10,0.47976756
2019-04-11,0.5337181
2019-04-12,0.58120346
2019-04-13,0.64594066
2019-04-14,0.6383897
2019-04-15,0.6061851
2019-04-16,0.5941243
2019-04-17,0.5884365
2019-04-18,0.6221371
2019-04-19,0.6322076
2019-04-20,0.6513769
2019-04-21,0.65712434
2019-04-22,0.6481971
2019-04-23,0.63175607
2019-04-24,0.573488
2019-04-25,0.5640923
2019-04-26,0.5830108
2019-04-27,0.6252194
2019-04-28,0.6176351
2019-04-29,0.5502364
2019-04-30,0.60125256
2019-05-01,0.59697884
2019-05-02,0.5517592
2019-05-03,0.54798967
2019-05-04,0.61439544
2019-05-05,0.6264
2019-05-06,0.53607297
2019-05-07,0.5738675
2019-05-08,0.6087591
2019-05-09,0.61799747
2019-05-10,0.5857547
2019-05-11,0.642671
2019-05-12,0.6657237
2019-05-13,0.56999004
2019-05-14,0.5648526
2019-05-15,0.5725026
2019-05-16,0.5862376
2019-05-17,0.58106536
2019-05-18,0.62064683
2019-05-19,0.63021636
2019-05-20,0.5532274
2019-05-21,0.55958873
2019-05-22,0.574171
2019-05-23,0.5665707
2019-05-24,0.5822895
2019-05-25,0.6394419
2019-05-26,0.6390739
2019-05-27,0.62948525
2019-05-28,0.540922
2019-05-29,0.56209546
2019-05-30,0.5685748
2019-05-31,0.60572016
2019-06-01,0.6401652
2019-06-02,0.6799776
2019-06-03,0.6024451
2019-06-04,0.52194726
2019-06-05,0.5621693
2019-06-06,0.49240664
2019-06-07,0.5679282
2019-06-08,0.64162105
2019-06-09,0.65372604
2019-06-10,0.5510729
2019-06-11,0.6189242
2019-06-12,0.57571274
2019-06-13,0.58240503
2019-06-14,0.56649905
2019-06-15,0.6234813
2019-06-16,0.6584849
2019-06-17,0.561099
2019-06-18,0.54583985
2019-06-19,0.60147184
2019-06-20,0.519759
2019-06-21,0.59072673
2019-06-22,0.67466563
2019-06-23,0.6515147
2019-06-24,0.57061964
2019-06-25,0.6072024
2019-06-26,0.5771697
2019-06-27,0.5924188
2019-06-28,0.54862046
2019-06-29,0.6226924
2019-06-30,0.57298994
2019-07-01,0.5764279
2019-07-02,0.4755849
2019-07-03,0.49524465
2019-07-04,0.55878294
2019-07-05,0.5695516
2019-07-06,0.59947646
2019-07-07,0.62308216
2019-07-08,0.5923458
2019-07-09,0.6049869
2019-07-10,0.45749095
2019-07-11,0.54099077
2019-07-12,0.53645784
2019-07-13,0.6497594
2019-07-14,0.6607003
2019-07-15,0.5563662
2019-07-16,0.5341717
2019-07-17,0.5970079
2019-07-18,0.5866404
2019-07-19,0.581925
2019-07-20,0.6366465
2019-07-21,0.60452545
2019-07-22,0.59990823
2019-07-23,0.53970164
2019-07-24,0.5150012
2019-07-25,0.53103566
2019-07-26,0.5722192
2019-07-27,0.6187211
2019-07-28,0.61967796
2019-07-29,0.5590883
2019-07-30,0.53479564
2019-07-31,0.5765541
2019-08-01,0.5965722
2019-08-02,0.6331599
2019-08-03,0.6498233
2019-08-04,0.6626928
2019-08-05,0.62412477
2019-08-06,0.6319831
2019-08-07,0.59944695
2019-08-08,0.5964335
2019-08-09,0.6165733
2019-08-10,0.6703614
2019-08-11,0.64084125
2019-08-12,0.6654351
2019-08-13,0.66760945
2019-08-14,0.5919834
2019-08-15,0.59234524
2019-08-16,0.5604813
2019-08-17,0.6085339
2019-08-18,0.6632873
2019-08-19,0.5354283
2019-08-20,0.5236536
2019-08-21,0.5595488
2019-08-22,0.57276833
2019-08-23,0.54112214
2019-08-24,0.61192524
2019-08-25,0.5843831
2019-08-26,0.51827615
2019-08-27,0.5371473
2019-08-28,0.5604464
2019-08-29,0.5404504
2019-08-30,0.50791925
2019-08-31,0.5825367
2019-09-01,0.5566672
2019-09-02,0.559496
2019-09-03,0.5137603
2019-09-04,0.54656285
2019-09-05,0.4806792
2019-09-06,0.5582776
2019-09-07,0.5695095
2019-09-08,0.6719237
2019-09-09,0.58165336
2019-09-10,0.5694069
2019-09-11,0.5108953
2019-09-12,0.56427133
2019-09-13,0.6017503
2019-09-14,0.620105
2019-09-15,0.63258386
2019-09-16,0.56020796
2019-09-17,0.58488107
2019-09-18,0.57227755
2019-09-19,0.54893345
2019-09-20,0.60078466
2019-09-21,0.65203416
2019-09-22,0.69409573
2019-09-23,0.5912022
2019-09-24,0.5362405
2019-09-25,0.5674559
2019-09-26,0.5597231
2019-09-27,0.580148
2019-09-28,0.67787546
2019-09-29,0.6545559
2019-09-30,0.59791
2019-10-01,0.58497834
2019-10-02,0.5435258
2019-10-03,0.5361755
2019-10-04,0.5668213
2019-10-05,0.6798203
2019-10-06,0.6540469
2019-10-07,0.5412953
2019-10-08,0.5725145
2019-10-09,0.56627774
2019-10-10,0.5995546
2019-10-11,0.53332096
2019-10-12,0.64409953
2019-10-13,0.610065
2019-10-14,0.532737
2019-10-15,0.54992354
2019-10-16,0.5250785
2019-10-17,0.47889936
2019-10-18,0.5612727
2019-10-19,0.6410185
2019-10-20,0.64174885
2019-10-21,0.5669629
2019-10-22,0.59296733
2019-10-23,0.48567274
2019-10-24,0.47568697
2019-10-25,0.5198656
2019-10-26,0.5687736
2019-10-27,0.610165
2019-10-28,0.59428835
2019-10-29,0.54852563
2019-10-30,0.6111175
2019-10-31,0.58602947
2019-11-01,0.5802201
2019-11-02,0.6556346
2019-11-03,0.6209209
2019-11-04,0.53947145
2019-11-05,0.56367075
2019-11-06,0.53000367
2019-11-07,0.54281825
2019-11-08,0.6003018
2019-11-09,0.6408386
2019-11-10,0.6216331
2019-11-11,0.49502358
2019-11-12,0.5509457
2019-11-13,0.55043155
2019-11-14,0.5682946
2019-11-15,0.5938318
2019-11-16,0.6557914
2019-11-17,0.64675426
2019-11-18,0.58808994
2019-11-19,0.54867095
2019-11-20,0.5879906
2019-11-21,0.6070443
2019-11-22,0.66944623
2019-11-23,0.6710254
2019-11-24,0.6598297
2019-11-25,0.6257342
2019-11-26,0.6313896
2019-11-27,0.6235533
2019-11-28,0.68203616
2019-11-29,0.66445434
2019-11-30,0.6853546
2019-12-01,0.6668523
2019-12-02,0.5924681
2019-12-03,0.55968326
2019-12-04,0.57921594
2019-12-05,0.59379774
2019-12-06,0.579067
2019-12-07,0.6593236
2019-12-08,0.6586087
2019-12-09,0.5830028
2019-12-10,0.5847139
2019-12-11,0.55621254
2019-12-12,0.56743515
2019-12-13,0.56876445
2019-12-14,0.65203303
2019-12-15,0.59942657
2019-12-16,0.5003195
2019-12-17,0.52662957
2019-12-18,0.53567004
2019-12-19,0.5813369
2019-12-20,0.54887
2019-12-21,0.59881777
2019-12-22,0.62612253
2019-12-23,0.5603
2019-12-24,0.54719675
2019-12-25,0.628119
2019-12-26,0.52132535
2019-12-27,0.5339773
2019-12-28,0.64700687
2019-12-29,0.5994847
